Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
13056	3.92984E-11	13056	8.09029E-12	
13058.666667	1.40123E-11	13058.666667	4.75597E-12	
13061.333333	4.55891E-11	13061.333333	2.60526E-11	
13064	4.39986E-11	13064	9.13901E-13	
13066.666667	5.52168E-11	13066.666667	1.50027E-11	
13069.333333	7.63925E-11	13069.333333	1.96336E-11	
13072	4.23327E-11	13072	5.74946E-12	
13074.666667	1.15807E-11	13074.666667	2.46028E-12	
13077.333333	1.18154E-11	13077.333333	1.15152E-12	
13080	6.93236E-12	13080	8.28038E-12	
13082.666667	9.61587E-12	13082.666667	8.34371E-12	
13085.333333	1.64464E-11	13085.333333	3.49112E-12	
13088	8.70612E-12	13088	3.06633E-11	
13090.666667	3.73567E-12	13090.666667	1.04374E-11	
13093.333333	5.01796E-12	13093.333333	3.68414E-12	
13096	3.35981E-12	13096	4.13139E-12	
13098.666667	1.08195E-11	13098.666667	1.81229E-11	
13101.333333	2.77477E-11	13101.333333	5.6432E-12	
13104	6.29427E-11	13104	1.16761E-11	
13106.666667	4.9453E-11	13106.666667	2.411E-11	
13109.333333	4.22761E-11	13109.333333	3.50754E-13	
13112	2.5216E-11	13112	1.14206E-11	
13114.666667	4.0331E-11	13114.666667	1.46094E-11	
13117.333333	5.2944E-12	13117.333333	8.8258E-13	
13120	2.13919E-12	13120	9.26451E-13	
13122.666667	5.68617E-12	13122.666667	4.80311E-12	
13125.333333	2.90064E-11	13125.333333	1.99747E-11	
13128	3.9508E-11	13128	1.70443E-11	
13130.666667	2.61467E-11	13130.666667	1.74516E-11	
13133.333333	2.6885E-11	13133.333333	1.37327E-11	
13136	5.65032E-11	13136	2.82228E-11	
13138.666667	2.19729E-11	13138.666667	2.82027E-11	
13141.333333	9.32473E-12	13141.333333	1.53106E-11	
13144	1.52468E-12	13144	1.79316E-11	
13146.666667	6.91417E-13	13146.666667	1.02518E-11	
13149.333333	1.98308E-12	13149.333333	3.9684E-11	
13152	9.52241E-12	13152	9.02076E-12	
13154.666667	3.66826E-11	13154.666667	3.23457E-12	
13157.333333	2.08802E-11	13157.333333	2.01382E-11	
13160	3.4781E-11	13160	1.85669E-12	
13162.666667	4.30445E-11	13162.666667	3.0303E-13	
13165.333333	1.65417E-11	13165.333333	8.21965E-12	
13168	1.34917E-11	13168	1.28855E-13	
13170.666667	4.67716E-12	13170.666667	1.47498E-11	
13173.333333	1.05467E-11	13173.333333	1.03199E-11	
13176	7.04638E-11	13176	1.77855E-11	
13178.666667	6.21301E-11	13178.666667	1.15651E-11	
13181.333333	3.19123E-11	13181.333333	1.86891E-11	
13184	1.10665E-10	13184	3.36789E-11	
13186.666667	1.77816E-11	13186.666667	8.74366E-13	
13189.333333	9.75326E-12	13189.333333	1.21231E-11	
13192	2.24996E-12	13192	4.39748E-12	
13194.666667	1.28093E-11	13194.666667	1.69188E-12	
13197.333333	6.77798E-12	13197.333333	2.27904E-12	
13200	1.67901E-11	13200	1.09683E-12	
13202.666667	2.79087E-11	13202.666667	4.7646E-12	
13205.333333	1.13817E-11	13205.333333	6.60493E-12	
13208	4.62594E-12	13208	1.51108E-12	
13210.666667	5.96827E-12	13210.666667	3.31763E-12	
13213.333333	4.08062E-12	13213.333333	8.57662E-13	
13216	4.41156E-11	13216	6.85899E-12	
13218.666667	3.42315E-11	13218.666667	1.60903E-11	
13221.333333	4.05706E-11	13221.333333	1.63394E-12	
13224	9.16114E-11	13224	1.22365E-11	
13226.666667	3.46508E-11	13226.666667	1.06737E-11	
13229.333333	3.48792E-11	13229.333333	6.29231E-13	
13232	7.13253E-11	13232	7.59209E-12	
13234.666667	2.22242E-11	13234.666667	2.51009E-11	
13237.333333	2.67083E-11	13237.333333	7.91953E-12	
13240	3.33105E-11	13240	5.37705E-12	
13242.666667	2.80782E-11	13242.666667	3.72825E-13	
13245.333333	2.06183E-11	13245.333333	8.95419E-12	
13248	4.21088E-11	13248	1.31294E-13	
13250.666667	2.2849E-11	13250.666667	3.89256E-12	
13253.333333	1.64821E-11	13253.333333	2.28012E-12	
13256	6.79688E-11	13256	3.67397E-12	
13258.666667	5.01919E-11	13258.666667	2.43993E-12	
13261.333333	7.70887E-11	13261.333333	1.98824E-12	
13264	1.28022E-10	13264	3.77971E-11	
13266.666667	5.0045E-11	13266.666667	3.88292E-12	
13269.333333	7.31611E-11	13269.333333	1.12861E-11	
13272	7.08904E-11	13272	2.57405E-11	
13274.666667	2.4436E-11	13274.666667	5.44655E-13	
13277.333333	4.5613E-11	13277.333333	1.15734E-11	
13280	1.74684E-11	13280	6.08944E-12	
13282.666667	1.09635E-11	13282.666667	2.70483E-12	
13285.333333	2.48898E-12	13285.333333	4.37036E-12	
13288	1.35775E-12	13288	5.86435E-12	
13290.666667	8.24424E-12	13290.666667	5.34562E-12	
13293.333333	3.03186E-11	13293.333333	5.52065E-12	
13296	9.05944E-12	13296	5.79888E-13	
13298.666667	1.21606E-11	13298.666667	5.613E-14	
13301.333333	2.46813E-11	13301.333333	1.68798E-11	
13304	2.81028E-11	13304	1.09815E-12	
13306.666667	6.95088E-12	13306.666667	7.01134E-12	
13309.333333	2.034E-11	13309.333333	2.11847E-11	
13312	2.16589E-11	13312	4.17687E-12	
13314.666667	3.04708E-11	13314.666667	9.26271E-12	
13317.333333	4.09025E-11	13317.333333	1.70714E-11	
13320	3.98987E-11	13320	7.33299E-12	
13322.666667	3.15411E-11	13322.666667	1.08386E-11	
13325.333333	3.58295E-11	13325.333333	2.19271E-11	
13328	2.47094E-11	13328	1.28181E-11	
13330.666667	1.50797E-11	13330.666667	1.29368E-11	
13333.333333	3.18172E-11	13333.333333	7.69E-12	
13336	2.50132E-11	13336	3.96861E-12	
13338.666667	2.19714E-11	13338.666667	3.61537E-12	
13341.333333	7.52593E-12	13341.333333	3.67711E-12	
13344	1.99403E-11	13344	2.692E-12	
13346.666667	2.55053E-11	13346.666667	1.0919E-11	
13349.333333	2.69635E-11	13349.333333	1.00351E-11	
13352	1.22064E-11	13352	2.06046E-12	
13354.666667	1.44569E-11	13354.666667	7.80909E-13	
13357.333333	1.49204E-11	13357.333333	1.71514E-12	
13360	2.27926E-11	13360	6.90145E-13	
13362.666667	2.11514E-11	13362.666667	3.72728E-12	
13365.333333	2.59096E-11	13365.333333	1.77493E-12	
13368	4.12647E-11	13368	1.08105E-11	
13370.666667	7.48632E-11	13370.666667	1.50615E-11	
13373.333333	1.94261E-11	13373.333333	5.98986E-12	
13376	3.95304E-12	13376	4.89617E-13	
13378.666667	3.83505E-11	13378.666667	2.90081E-12	
13381.333333	2.55867E-11	13381.333333	2.23505E-12	
13384	1.75182E-11	13384	8.50111E-12	
13386.666667	2.39231E-11	13386.666667	4.26794E-12	
13389.333333	2.43537E-11	13389.333333	2.12394E-13	
13392	2.8575E-11	13392	2.39406E-12	
13394.666667	2.40441E-11	13394.666667	8.16278E-12	
13397.333333	1.85375E-11	13397.333333	3.43859E-13	
13400	4.32577E-11	13400	3.32669E-12	
13402.666667	2.38582E-11	13402.666667	5.54045E-12	
13405.333333	6.0697E-12	13405.333333	5.22421E-12	
13408	5.13028E-11	13408	1.09152E-11	
13410.666667	1.69434E-11	13410.666667	1.68556E-12	
13413.333333	1.35664E-11	13413.333333	1.09146E-11	
13416	1.30222E-11	13416	7.97508E-12	
13418.666667	8.13619E-12	13418.666667	2.90162E-12	
13421.333333	2.88587E-11	13421.333333	1.60443E-12	
13424	4.11911E-11	13424	4.37486E-12	
13426.666667	5.17677E-11	13426.666667	7.54598E-12	
13429.333333	1.05544E-11	13429.333333	1.00846E-12	
13432	1.48944E-11	13432	7.46419E-12	
13434.666667	1.77429E-11	13434.666667	8.19313E-13	
13437.333333	1.80025E-11	13437.333333	2.81138E-12	
13440	3.45207E-11	13440	4.1544E-12	
13442.666667	2.01686E-11	13442.666667	2.10398E-12	
13445.333333	2.61225E-11	13445.333333	1.20475E-11	
13448	3.90146E-11	13448	3.28698E-11	
13450.666667	2.59081E-11	13450.666667	3.5869E-12	
13453.333333	4.89523E-12	13453.333333	3.2745E-12	
13456	8.29114E-12	13456	9.84926E-13	
13458.666667	1.47092E-11	13458.666667	1.06659E-12	
13461.333333	1.27003E-11	13461.333333	1.13748E-12	
13464	3.15667E-11	13464	5.66841E-13	
13466.666667	1.79166E-11	13466.666667	1.47732E-12	
13469.333333	4.90212E-11	13469.333333	5.50111E-12	
13472	4.38708E-11	13472	5.85384E-12	
13474.666667	2.83453E-11	13474.666667	6.6596E-12	
13477.333333	2.22392E-11	13477.333333	5.81381E-12	
13480	1.71922E-11	13480	4.42119E-12	
13482.666667	8.59572E-12	13482.666667	3.61215E-11	
13485.333333	3.09734E-11	13485.333333	6.63387E-12	
13488	2.70683E-11	13488	8.09632E-12	
13490.666667	1.3342E-11	13490.666667	3.17853E-11	
13493.333333	2.56988E-11	13493.333333	2.77447E-12	
13496	4.46518E-11	13496	2.34639E-11	
13498.666667	3.70844E-11	13498.666667	3.65341E-12	
13501.333333	3.76091E-11	13501.333333	5.79936E-12	
13504	2.95207E-11	13504	5.07319E-12	
13506.666667	3.10018E-11	13506.666667	2.95982E-12	
13509.333333	2.37927E-11	13509.333333	2.57705E-12	
13512	9.96087E-12	13512	3.39179E-12	
13514.666667	1.65461E-11	13514.666667	2.67766E-12	
13517.333333	4.55298E-11	13517.333333	5.60399E-12	
13520	1.9037E-11	13520	1.05588E-12	
13522.666667	4.54901E-11	13522.666667	8.80103E-12	
13525.333333	4.26351E-11	13525.333333	3.72292E-12	
13528	4.45986E-12	13528	5.11579E-13	
13530.666667	1.30923E-11	13530.666667	1.64244E-11	
13533.333333	2.63592E-12	13533.333333	3.81535E-12	
13536	7.14962E-12	13536	7.9139E-13	
13538.666667	1.1861E-11	13538.666667	9.7555E-13	
13541.333333	2.18125E-11	13541.333333	1.49451E-12	
13544	2.42455E-11	13544	1.16471E-11	
13546.666667	4.72783E-11	13546.666667	1.89826E-11	
13549.333333	4.5769E-11	13549.333333	7.44093E-12	
13552	4.34707E-12	13552	1.24495E-11	
13554.666667	1.27208E-11	13554.666667	3.26184E-12	
13557.333333	3.258E-11	13557.333333	4.96665E-12	
13560	1.41202E-11	13560	6.44223E-12	
13562.666667	1.41173E-11	13562.666667	8.74438E-12	
13565.333333	2.58161E-11	13565.333333	7.21932E-12	
13568	1.6139E-11	13568	1.90134E-11	
13570.666667	1.37126E-11	13570.666667	8.10761E-12	
13573.333333	2.02211E-13	13573.333333	6.37104E-13	
13576	2.17485E-12	13576	3.01836E-12	
13578.666667	1.65299E-11	13578.666667	3.11033E-12	
13581.333333	1.89958E-11	13581.333333	4.00182E-12	
13584	2.25366E-11	13584	6.29753E-12	
13586.666667	1.88216E-11	13586.666667	3.92776E-12	
13589.333333	1.11224E-11	13589.333333	4.47717E-12	
13592	1.26489E-11	13592	1.16146E-11	
13594.666667	2.53307E-11	13594.666667	1.8106E-12	
13597.333333	1.13732E-11	13597.333333	4.33137E-12	
13600	7.37609E-12	13600	1.23726E-11	
13602.666667	1.61658E-11	13602.666667	5.08894E-13	
13605.333333	1.67597E-11	13605.333333	3.34733E-12	
13608	2.69584E-11	13608	7.80672E-12	
13610.666667	4.29556E-11	13610.666667	1.95787E-12	
13613.333333	3.32482E-11	13613.333333	2.05644E-12	
13616	3.26952E-11	13616	7.89571E-13	
13618.666667	1.34004E-11	13618.666667	1.77182E-12	
13621.333333	7.76102E-12	13621.333333	1.0573E-12	
13624	2.02708E-11	13624	1.75836E-12	
13626.666667	1.23817E-11	13626.666667	3.90762E-12	
13629.333333	1.83766E-11	13629.333333	1.35946E-12	
13632	1.41683E-11	13632	2.5546E-12	
13634.666667	1.26253E-11	13634.666667	1.22635E-12	
13637.333333	1.4971E-11	13637.333333	3.06772E-12	
13640	2.00732E-11	13640	3.78441E-12	
13642.666667	3.13625E-11	13642.666667	3.00986E-12	
13645.333333	1.64644E-11	13645.333333	3.19252E-12	
13648	1.22991E-11	13648	1.41081E-12	
13650.666667	5.63314E-12	13650.666667	1.06145E-12	
13653.333333	7.94918E-12	13653.333333	1.74047E-12	
13656	2.14824E-11	13656	1.6338E-12	
13658.666667	1.54807E-11	13658.666667	1.80109E-12	
13661.333333	2.73237E-11	13661.333333	3.98117E-12	
13664	1.68026E-11	13664	3.71937E-12	
13666.666667	1.4787E-11	13666.666667	9.16967E-13	
13669.333333	1.65107E-11	13669.333333	7.03202E-12	
13672	1.12373E-11	13672	4.94767E-12	
13674.666667	1.23855E-11	13674.666667	3.0084E-13	
13677.333333	6.05928E-12	13677.333333	5.20612E-13	
13680	1.1418E-11	13680	5.33074E-13	
13682.666667	9.55243E-12	13682.666667	2.4665E-12	
13685.333333	1.04369E-11	13685.333333	4.62941E-13	
13688	1.09499E-11	13688	1.90392E-13	
13690.666667	1.46133E-11	13690.666667	3.66499E-13	
13693.333333	3.23866E-12	13693.333333	3.87901E-12	
13696	4.95863E-12	13696	4.21403E-13	
13698.666667	9.96985E-12	13698.666667	2.59134E-12	
13701.333333	1.32754E-11	13701.333333	5.37754E-12	
13704	1.01614E-11	13704	1.75316E-12	
13706.666667	1.52131E-11	13706.666667	6.87671E-12	
13709.333333	1.86694E-11	13709.333333	1.114E-11	
13712	2.7993E-11	13712	1.06171E-12	
13714.666667	2.35E-11	13714.666667	4.38542E-12	
13717.333333	1.73689E-11	13717.333333	2.86867E-12	
13720	2.25276E-11	13720	4.793E-12	
13722.666667	1.83369E-11	13722.666667	3.66456E-13	
13725.333333	3.03823E-11	13725.333333	2.51466E-12	
13728	1.82804E-11	13728	1.28437E-11	
13730.666667	2.67333E-11	13730.666667	1.09693E-11	
13733.333333	3.28834E-11	13733.333333	7.04959E-13	
13736	2.33449E-11	13736	2.02264E-12	
13738.666667	2.13528E-11	13738.666667	3.45778E-12	
13741.333333	2.30272E-11	13741.333333	3.30383E-12	
13744	3.01294E-11	13744	1.45082E-12	
13746.666667	2.88945E-11	13746.666667	1.57789E-12	
13749.333333	1.89297E-11	13749.333333	8.10488E-12	
13752	2.33341E-11	13752	4.51361E-13	
13754.666667	2.17044E-11	13754.666667	2.01419E-12	
13757.333333	1.17179E-11	13757.333333	1.45084E-12	
13760	1.42821E-11	13760	1.27878E-13	
13762.666667	1.15471E-11	13762.666667	6.83485E-13	
13765.333333	2.01831E-11	13765.333333	4.65896E-12	
13768	1.40294E-11	13768	5.88425E-12	
13770.666667	2.2656E-11	13770.666667	1.85526E-12	
13773.333333	1.40774E-11	13773.333333	2.55665E-12	
13776	1.41555E-11	13776	1.4129E-12	
13778.666667	1.46448E-11	13778.666667	4.69707E-12	
13781.333333	1.99535E-11	13781.333333	1.80671E-12	
13784	1.35579E-11	13784	6.29518E-12	
13786.666667	7.13098E-12	13786.666667	9.57844E-13	
13789.333333	1.53546E-11	13789.333333	1.51079E-12	
13792	1.85428E-11	13792	2.14416E-12	
13794.666667	2.12255E-11	13794.666667	9.18029E-13	
13797.333333	4.56081E-11	13797.333333	1.3476E-12	
13800	4.48071E-11	13800	2.35134E-13	
13802.666667	3.22342E-11	13802.666667	1.93357E-12	
13805.333333	3.73722E-11	13805.333333	1.35519E-12	
13808	3.236E-11	13808	6.23441E-12	
13810.666667	3.58027E-11	13810.666667	4.82543E-12	
13813.333333	2.40518E-11	13813.333333	2.08896E-13	
13816	2.15147E-11	13816	3.98438E-13	
13818.666667	1.73504E-11	13818.666667	1.56586E-13	
13821.333333	1.29302E-11	13821.333333	1.53438E-13	
13824	2.78045E-11	13824	2.4274E-13	
13826.666667	1.75156E-11	13826.666667	1.80406E-12	
13829.333333	1.32455E-11	13829.333333	9.66229E-13	
13832	2.15849E-11	13832	3.93333E-13	
13834.666667	1.94958E-11	13834.666667	2.92878E-12	
13837.333333	1.5953E-11	13837.333333	2.01252E-12	
13840	1.5753E-11	13840	2.31257E-12	
13842.666667	2.83633E-11	13842.666667	1.97437E-12	
13845.333333	1.59329E-11	13845.333333	4.21777E-13	
13848	1.19498E-11	13848	8.89351E-13	
13850.666667	2.26107E-11	13850.666667	3.15303E-13	
13853.333333	2.07506E-11	13853.333333	1.02526E-12	
13856	1.73836E-11	13856	2.99046E-13	
13858.666667	1.48127E-11	13858.666667	3.176E-13	
13861.333333	1.51363E-11	13861.333333	1.28775E-12	
13864	1.51783E-11	13864	6.50483E-13	
13866.666667	1.97906E-11	13866.666667	1.10407E-12	
13869.333333	2.89784E-11	13869.333333	1.51207E-13	
13872	2.52811E-11	13872	6.29986E-13	
13874.666667	2.62886E-11	13874.666667	1.21215E-14	
13877.333333	1.96129E-11	13877.333333	2.93201E-13	
13880	2.7968E-11	13880	8.50959E-13	
13882.666667	3.75583E-11	13882.666667	4.1399E-12	
13885.333333	3.48089E-11	13885.333333	1.77635E-12	
13888	2.13893E-11	13888	1.84625E-12	
13890.666667	2.6185E-11	13890.666667	1.99709E-12	
13893.333333	2.31919E-11	13893.333333	1.80965E-13	
13896	1.93569E-11	13896	1.56755E-12	
13898.666667	2.07385E-11	13898.666667	4.43688E-13	
13901.333333	2.03488E-11	13901.333333	3.98215E-14	
13904	1.77855E-11	13904	9.24835E-13	
13906.666667	3.04405E-11	13906.666667	1.665E-13	
13909.333333	2.82968E-11	13909.333333	7.29376E-13	
13912	2.83858E-11	13912	7.21269E-13	
13914.666667	3.513E-11	13914.666667	3.10557E-12	
13917.333333	3.80011E-11	13917.333333	6.09625E-12	
13920	2.76654E-11	13920	1.50479E-12	
13922.666667	3.2197E-11	13922.666667	5.16502E-12	
13925.333333	2.39089E-11	13925.333333	1.67308E-12	
13928	1.42658E-11	13928	7.18976E-14	
13930.666667	1.90965E-11	13930.666667	1.38645E-12	
13933.333333	1.28829E-11	13933.333333	6.58403E-14	
13936	1.2277E-11	13936	5.69982E-13	
13938.666667	2.00598E-11	13938.666667	7.40526E-13	
13941.333333	2.11639E-11	13941.333333	5.63102E-13	
13944	1.07202E-11	13944	1.39803E-12	
13946.666667	1.39757E-11	13946.666667	1.21453E-12	
13949.333333	1.18148E-11	13949.333333	5.00096E-13	
13952	1.65261E-11	13952	1.99896E-12	
13954.666667	1.67221E-11	13954.666667	5.30946E-13	
13957.333333	1.15116E-11	13957.333333	1.72604E-13	
13960	1.58284E-11	13960	8.06564E-13	
13962.666667	1.40582E-11	13962.666667	1.33671E-12	
13965.333333	5.76682E-12	13965.333333	3.55879E-13	
13968	7.92579E-12	13968	1.28723E-12	
13970.666667	9.50778E-12	13970.666667	9.09166E-13	
13973.333333	1.01369E-11	13973.333333	9.91619E-13	
13976	1.573E-11	13976	8.12941E-13	
13978.666667	1.17986E-11	13978.666667	5.87492E-15	
13981.333333	9.65129E-12	13981.333333	2.25825E-12	
13984	1.6031E-11	13984	1.89794E-12	
13986.666667	1.67758E-11	13986.666667	2.05781E-13	
13989.333333	1.73063E-11	13989.333333	6.09297E-13	
13992	1.75937E-11	13992	2.82952E-12	
13994.666667	1.35375E-11	13994.666667	4.14815E-13	
13997.333333	1.09773E-11	13997.333333	1.38263E-12	
14000	2.22093E-11	14000	4.05388E-12	
14002.666667	2.12811E-11	14002.666667	1.00958E-12	
14005.333333	1.86756E-11	14005.333333	3.63809E-12	
14008	1.90336E-11	14008	8.26888E-13	
14010.666667	2.48959E-11	14010.666667	1.12519E-13	
14013.333333	2.18857E-11	14013.333333	9.80135E-13	
14016	1.62915E-11	14016	1.51019E-13	
14018.666667	1.68833E-11	14018.666667	2.84808E-13	
14021.333333	1.83354E-11	14021.333333	1.0086E-12	
14024	2.42326E-11	14024	1.20439E-13	
14026.666667	1.63728E-11	14026.666667	7.22851E-14	
14029.333333	2.09747E-11	14029.333333	1.48798E-13	
14032	2.31717E-11	14032	1.83892E-12	
14034.666667	1.60827E-11	14034.666667	5.62884E-13	
14037.333333	1.67758E-11	14037.333333	2.39663E-12	
14040	1.82655E-11	14040	1.62121E-12	
14042.666667	1.65551E-11	14042.666667	1.86098E-12	
14045.333333	1.58478E-11	14045.333333	5.47244E-13	
14048	1.07397E-11	14048	6.28294E-13	
14050.666667	1.54137E-11	14050.666667	1.7312E-12	
14053.333333	2.02246E-11	14053.333333	3.67098E-14	
14056	1.00856E-11	14056	1.03795E-12	
14058.666667	8.79184E-12	14058.666667	4.68706E-13	
14061.333333	1.59642E-11	14061.333333	1.22844E-13	
14064	1.74137E-11	14064	1.15566E-12	
14066.666667	1.18122E-11	14066.666667	2.13121E-14	
14069.333333	2.5331E-11	14069.333333	3.39223E-12	
14072	2.91432E-11	14072	1.6739E-12	
14074.666667	2.79291E-11	14074.666667	1.66743E-13	
14077.333333	2.65464E-11	14077.333333	3.77689E-12	
14080	2.0526E-11	14080	4.39135E-14	
14082.666667	1.21952E-11	14082.666667	7.457E-13	
14085.333333	1.48385E-11	14085.333333	1.49014E-12	
14088	1.44616E-11	14088	5.67009E-13	
14090.666667	1.27698E-11	14090.666667	7.54173E-15	
14093.333333	1.24514E-11	14093.333333	3.67963E-13	
14096	9.28954E-12	14096	2.61447E-14	
14098.666667	1.36713E-11	14098.666667	4.11828E-13	
14101.333333	1.93949E-11	14101.333333	2.87386E-13	
14104	1.64028E-11	14104	2.1432E-13	
14106.666667	2.04505E-11	14106.666667	1.99064E-12	
14109.333333	2.4847E-11	14109.333333	7.95526E-13	
14112	1.85169E-11	14112	2.76901E-13	
14114.666667	1.55448E-11	14114.666667	1.02652E-12	
14117.333333	1.52584E-11	14117.333333	7.48327E-13	
14120	1.57036E-11	14120	6.90246E-14	
14122.666667	1.35498E-11	14122.666667	2.46592E-12	
14125.333333	1.37297E-11	14125.333333	1.83272E-12	
14128	1.49649E-11	14128	6.95176E-13	
14130.666667	2.79021E-11	14130.666667	3.10432E-12	
14133.333333	2.53085E-11	14133.333333	2.56033E-12	
14136	1.52208E-11	14136	7.77543E-13	
14138.666667	2.58546E-11	14138.666667	4.64994E-12	
14141.333333	1.56292E-11	14141.333333	3.27597E-12	
14144	7.25002E-12	14144	1.45917E-12	
14146.666667	1.38996E-11	14146.666667	2.88932E-12	
14149.333333	1.10625E-11	14149.333333	7.54843E-13	
14152	1.72936E-11	14152	3.40395E-13	
14154.666667	1.42526E-11	14154.666667	7.5063E-13	
14157.333333	2.04022E-11	14157.333333	7.98661E-13	
14160	2.08385E-11	14160	1.55982E-13	
14162.666667	1.80919E-11	14162.666667	4.7694E-15	
14165.333333	1.5807E-11	14165.333333	1.71533E-13	
14168	1.96094E-11	14168	1.14157E-12	
14170.666667	1.759E-11	14170.666667	7.03103E-13	
14173.333333	1.08587E-11	14173.333333	2.96972E-13	
14176	1.07012E-11	14176	3.51406E-12	
14178.666667	1.23739E-11	14178.666667	2.73368E-12	
14181.333333	1.34289E-11	14181.333333	4.0651E-13	
14184	1.74157E-11	14184	9.38112E-13	
14186.666667	1.58074E-11	14186.666667	1.95795E-13	
14189.333333	1.76943E-11	14189.333333	8.68398E-13	
14192	1.44534E-11	14192	1.49673E-13	
14194.666667	2.41711E-11	14194.666667	5.23396E-13	
14197.333333	2.39435E-11	14197.333333	7.31512E-13	
14200	2.22498E-11	14200	1.03342E-12	
14202.666667	1.50136E-11	14202.666667	1.2501E-12	
14205.333333	1.0319E-11	14205.333333	4.48771E-13	
14208	1.89286E-11	14208	9.76808E-13	
14210.666667	1.23765E-11	14210.666667	4.3987E-14	
14213.333333	1.14387E-11	14213.333333	6.0976E-13	
14216	2.08192E-11	14216	1.84188E-13	
14218.666667	1.55419E-11	14218.666667	6.34945E-13	
14221.333333	1.48516E-11	14221.333333	1.50579E-13	
14224	2.27125E-11	14224	1.70421E-12	
14226.666667	2.57968E-11	14226.666667	1.55881E-12	
14229.333333	2.18551E-11	14229.333333	1.05434E-12	
14232	2.33555E-11	14232	1.19466E-12	
14234.666667	2.13012E-11	14234.666667	1.7622E-12	
14237.333333	2.11972E-11	14237.333333	1.13313E-12	
14240	1.46386E-11	14240	1.70826E-12	
14242.666667	1.3802E-11	14242.666667	4.41545E-13	
14245.333333	1.61871E-11	14245.333333	1.74766E-12	
14248	1.7692E-11	14248	4.54495E-13	
14250.666667	1.79958E-11	14250.666667	1.7351E-13	
14253.333333	1.80602E-11	14253.333333	4.88956E-13	
14256	2.14405E-11	14256	1.00025E-12	
14258.666667	1.59501E-11	14258.666667	1.17443E-12	
14261.333333	1.73124E-11	14261.333333	1.62143E-12	
14264	2.10582E-11	14264	1.25499E-12	
14266.666667	1.81749E-11	14266.666667	1.10517E-12	
14269.333333	1.63528E-11	14269.333333	3.70162E-13	
14272	1.55889E-11	14272	4.40258E-13	
14274.666667	1.59888E-11	14274.666667	2.01729E-13	
14277.333333	1.53062E-11	14277.333333	1.43899E-13	
14280	1.57092E-11	14280	2.29734E-14	
14282.666667	1.86435E-11	14282.666667	2.83206E-13	
14285.333333	2.42087E-11	14285.333333	2.01588E-12	
14288	2.61685E-11	14288	1.02672E-12	
14290.666667	1.89203E-11	14290.666667	7.44709E-13	
14293.333333	2.44784E-11	14293.333333	2.57494E-12	
14296	2.21699E-11	14296	7.69213E-13	
14298.666667	1.52056E-11	14298.666667	1.05551E-12	
14301.333333	1.47533E-11	14301.333333	1.85477E-12	
14304	1.47438E-11	14304	1.14533E-12	
14306.666667	1.48442E-11	14306.666667	1.00843E-12	
14309.333333	1.55342E-11	14309.333333	2.48685E-13	
14312	1.72181E-11	14312	9.21338E-14	
14314.666667	1.98366E-11	14314.666667	2.88176E-13	
14317.333333	1.91534E-11	14317.333333	6.0588E-13	
14320	1.65707E-11	14320	3.24889E-13	
14322.666667	1.92503E-11	14322.666667	1.03123E-12	
14325.333333	2.38312E-11	14325.333333	7.71869E-13	
14328	1.70513E-11	14328	6.11287E-13	
14330.666667	1.76813E-11	14330.666667	3.41791E-13	
14333.333333	1.53693E-11	14333.333333	6.37021E-13	
14336	1.6237E-11	14336	3.98481E-13	
14338.666667	1.56678E-11	14338.666667	8.43947E-13	
14341.333333	1.83123E-11	14341.333333	1.27222E-12	
14344	1.87258E-11	14344	5.11277E-13	
14346.666667	1.76489E-11	14346.666667	7.4814E-13	
14349.333333	1.81441E-11	14349.333333	1.84792E-13	
14352	1.69816E-11	14352	6.61548E-13	
14354.666667	1.81568E-11	14354.666667	4.95419E-13	
14357.333333	1.7034E-11	14357.333333	2.21912E-13	
14360	1.33743E-11	14360	3.71554E-13	
14362.666667	1.83216E-11	14362.666667	4.2655E-13	
14365.333333	1.87283E-11	14365.333333	3.25004E-13	
14368	1.9466E-11	14368	4.98935E-13	
14370.666667	1.9188E-11	14370.666667	3.56379E-13	
14373.333333	2.17952E-11	14373.333333	5.38933E-13	
14376	1.97295E-11	14376	1.45213E-12	
14378.666667	1.56717E-11	14378.666667	7.55266E-13	
14381.333333	1.55354E-11	14381.333333	5.26867E-13	
14384	1.72369E-11	14384	6.38232E-13	
14386.666667	1.49082E-11	14386.666667	5.01385E-13	
14389.333333	1.24903E-11	14389.333333	2.48451E-13	
14392	1.43005E-11	14392	6.4967E-13	
14394.666667	2.22957E-11	14394.666667	1.60644E-12	
14397.333333	2.13135E-11	14397.333333	8.08136E-13	
14400	1.74685E-11	14400	1.62765E-13	
14402.666667	1.95247E-11	14402.666667	7.29739E-13	
14405.333333	2.29317E-11	14405.333333	1.07423E-12	
14408	2.16169E-11	14408	1.72411E-13	
14410.666667	2.21097E-11	14410.666667	3.81244E-13	
14413.333333	1.98415E-11	14413.333333	1.39182E-13	
14416	1.60881E-11	14416	3.4882E-13	
14418.666667	1.69074E-11	14418.666667	8.48376E-13	
14421.333333	1.68639E-11	14421.333333	7.12431E-13	
14424	1.7421E-11	14424	1.43189E-13	
14426.666667	1.6702E-11	14426.666667	1.14153E-12	
