Frequency (Hz) - Left Channel (Power Spectrum)	Amplitude - Left Channel (Power Spectrum)	Frequency (Hz) - Right Channel (Power Spectrum)	Amplitude - Right Channel (Power Spectrum)	
13184	3.27112E-11	13184	3.15215E-11	
13186.666667	5.34251E-11	13186.666667	3.37431E-11	
13189.333333	4.4225E-11	13189.333333	3.61454E-11	
13192	7.55764E-11	13192	4.26994E-11	
13194.666667	5.70403E-11	13194.666667	4.63682E-11	
13197.333333	7.23496E-11	13197.333333	5.26786E-11	
13200	1.18618E-11	13200	2.69685E-11	
13202.666667	7.06746E-11	13202.666667	2.74698E-11	
13205.333333	1.24043E-11	13205.333333	2.46586E-12	
13208	5.23449E-11	13208	3.01164E-11	
13210.666667	1.12038E-11	13210.666667	1.28318E-11	
13213.333333	4.20718E-11	13213.333333	3.43388E-11	
13216	5.86443E-11	13216	2.3916E-11	
13218.666667	4.48755E-11	13218.666667	3.72629E-11	
13221.333333	3.64616E-11	13221.333333	1.8552E-11	
13224	8.77644E-11	13224	4.17789E-11	
13226.666667	2.35451E-11	13226.666667	2.67045E-11	
13229.333333	6.2766E-11	13229.333333	5.05111E-11	
13232	4.52292E-11	13232	1.47595E-11	
13234.666667	7.48675E-11	13234.666667	2.38339E-11	
13237.333333	3.94645E-11	13237.333333	3.91828E-11	
13240	2.97599E-11	13240	1.88755E-11	
13242.666667	5.0974E-11	13242.666667	1.87323E-11	
13245.333333	5.56649E-11	13245.333333	1.22285E-11	
13248	2.73394E-11	13248	4.02956E-11	
13250.666667	4.73649E-11	13250.666667	2.15144E-11	
13253.333333	2.72314E-11	13253.333333	2.04532E-11	
13256	6.79984E-11	13256	8.30887E-11	
13258.666667	4.31054E-11	13258.666667	2.6627E-11	
13261.333333	3.43998E-11	13261.333333	4.63725E-11	
13264	1.41937E-11	13264	3.51185E-12	
13266.666667	4.11972E-11	13266.666667	2.82496E-11	
13269.333333	4.27284E-11	13269.333333	5.94042E-12	
13272	3.83998E-11	13272	2.68226E-11	
13274.666667	2.09316E-11	13274.666667	9.18344E-12	
13277.333333	2.19611E-11	13277.333333	3.04431E-11	
13280	3.49578E-11	13280	1.07036E-11	
13282.666667	4.08412E-11	13282.666667	2.82978E-11	
13285.333333	5.84166E-11	13285.333333	2.7804E-11	
13288	4.01192E-11	13288	1.16782E-11	
13290.666667	7.7421E-11	13290.666667	1.69371E-11	
13293.333333	5.65585E-11	13293.333333	2.93126E-11	
13296	7.8538E-11	13296	2.23555E-11	
13298.666667	4.17972E-11	13298.666667	4.83022E-11	
13301.333333	7.47612E-11	13301.333333	2.27646E-11	
13304	7.13721E-11	13304	5.29627E-11	
13306.666667	5.3463E-11	13306.666667	4.39483E-11	
13309.333333	2.44793E-11	13309.333333	3.04272E-11	
13312	5.46384E-11	13312	3.98423E-11	
13314.666667	4.24096E-11	13314.666667	3.01782E-11	
13317.333333	3.67706E-11	13317.333333	2.2035E-11	
13320	3.82243E-11	13320	2.69561E-11	
13322.666667	5.02595E-11	13322.666667	3.59021E-11	
13325.333333	2.36664E-11	13325.333333	2.34379E-11	
13328	3.24652E-11	13328	1.90178E-11	
13330.666667	3.21878E-11	13330.666667	3.97568E-11	
13333.333333	5.45964E-11	13333.333333	2.1244E-11	
13336	3.49864E-11	13336	2.03908E-11	
13338.666667	4.11797E-11	13338.666667	3.3833E-11	
13341.333333	3.65833E-11	13341.333333	2.36759E-11	
13344	2.89236E-11	13344	1.71504E-11	
13346.666667	3.39558E-11	13346.666667	1.9355E-11	
13349.333333	4.13515E-11	13349.333333	2.1945E-11	
13352	2.41783E-11	13352	2.24405E-11	
13354.666667	3.60268E-11	13354.666667	1.28466E-11	
13357.333333	4.43832E-11	13357.333333	2.79199E-11	
13360	4.95564E-11	13360	2.25611E-11	
13362.666667	2.35846E-11	13362.666667	1.44185E-11	
13365.333333	4.58829E-11	13365.333333	1.77992E-11	
13368	5.67817E-11	13368	3.19546E-11	
13370.666667	4.60854E-11	13370.666667	2.83645E-11	
13373.333333	4.48245E-11	13373.333333	2.05409E-11	
13376	2.82497E-11	13376	2.15458E-11	
13378.666667	3.62379E-11	13378.666667	3.29629E-11	
13381.333333	2.99063E-11	13381.333333	2.89392E-11	
13384	5.86889E-11	13384	6.18586E-11	
13386.666667	2.80277E-11	13386.666667	3.31565E-11	
13389.333333	3.36251E-11	13389.333333	3.32405E-11	
13392	3.34502E-11	13392	1.43648E-11	
13394.666667	2.15573E-11	13394.666667	1.81224E-11	
13397.333333	3.03188E-11	13397.333333	1.39618E-11	
13400	3.0935E-11	13400	1.02278E-11	
13402.666667	3.84187E-11	13402.666667	1.59566E-11	
13405.333333	4.48846E-11	13405.333333	3.82378E-11	
13408	4.327E-11	13408	2.42353E-11	
13410.666667	4.72616E-11	13410.666667	2.36077E-11	
13413.333333	6.10498E-11	13413.333333	2.11309E-11	
13416	3.04892E-11	13416	4.82809E-11	
13418.666667	3.73685E-11	13418.666667	2.32247E-11	
13421.333333	3.48207E-11	13421.333333	3.28564E-11	
13424	3.46093E-11	13424	2.42805E-11	
13426.666667	3.26568E-11	13426.666667	2.75423E-11	
13429.333333	2.75087E-11	13429.333333	2.54118E-11	
13432	3.86357E-11	13432	3.65501E-11	
13434.666667	4.95722E-11	13434.666667	3.43728E-11	
13437.333333	4.23937E-11	13437.333333	1.47276E-11	
13440	5.29446E-11	13440	3.34935E-11	
13442.666667	5.19243E-11	13442.666667	2.23517E-11	
13445.333333	4.63576E-11	13445.333333	3.30287E-11	
13448	5.59717E-11	13448	1.01461E-11	
13450.666667	4.53807E-11	13450.666667	3.00902E-11	
13453.333333	5.9716E-11	13453.333333	2.20815E-11	
13456	3.42646E-11	13456	4.52687E-11	
13458.666667	3.47833E-11	13458.666667	1.87829E-11	
13461.333333	4.21999E-11	13461.333333	3.65322E-11	
13464	4.36334E-11	13464	2.95646E-11	
13466.666667	5.97332E-11	13466.666667	4.12382E-11	
13469.333333	2.99781E-11	13469.333333	3.71218E-11	
13472	4.0466E-11	13472	3.33907E-11	
13474.666667	4.35625E-11	13474.666667	2.93217E-11	
13477.333333	5.5205E-11	13477.333333	3.52944E-11	
13480	2.67783E-11	13480	1.37602E-11	
13482.666667	4.10027E-11	13482.666667	3.49552E-11	
13485.333333	3.52646E-11	13485.333333	2.79603E-11	
13488	3.53956E-11	13488	3.27249E-11	
13490.666667	2.07664E-11	13490.666667	1.25851E-11	
13493.333333	4.30147E-11	13493.333333	3.63286E-11	
13496	2.9999E-11	13496	1.66657E-11	
13498.666667	4.40526E-11	13498.666667	2.50851E-11	
13501.333333	3.03634E-11	13501.333333	1.9074E-11	
13504	3.48145E-11	13504	3.60726E-11	
13506.666667	4.67862E-11	13506.666667	2.0489E-11	
13509.333333	4.96633E-11	13509.333333	5.8581E-11	
13512	5.09883E-11	13512	2.27475E-11	
13514.666667	4.78894E-11	13514.666667	3.32019E-11	
13517.333333	4.0442E-11	13517.333333	1.57158E-11	
13520	5.26167E-11	13520	3.78532E-11	
13522.666667	5.10117E-11	13522.666667	2.13495E-11	
13525.333333	2.65976E-11	13525.333333	4.12767E-11	
13528	4.56389E-11	13528	2.57937E-11	
13530.666667	3.88827E-11	13530.666667	3.5938E-11	
13533.333333	4.3407E-11	13533.333333	2.57115E-11	
13536	2.80558E-11	13536	2.56492E-11	
13538.666667	4.02507E-11	13538.666667	2.44365E-11	
13541.333333	3.32481E-11	13541.333333	2.08421E-11	
13544	6.02726E-11	13544	1.13254E-11	
13546.666667	3.99595E-11	13546.666667	2.56824E-11	
13549.333333	6.34227E-11	13549.333333	2.73678E-11	
13552	3.60477E-11	13552	2.03398E-11	
13554.666667	4.18345E-11	13554.666667	2.92429E-11	
13557.333333	3.85654E-11	13557.333333	2.45828E-11	
13560	4.48005E-11	13560	2.78439E-11	
13562.666667	3.75563E-11	13562.666667	2.04435E-11	
13565.333333	5.50118E-11	13565.333333	2.97921E-11	
13568	3.79908E-11	13568	1.83177E-11	
13570.666667	5.67304E-11	13570.666667	2.86146E-11	
13573.333333	3.92525E-11	13573.333333	1.96072E-11	
13576	4.51608E-11	13576	2.26398E-11	
13578.666667	4.40976E-11	13578.666667	3.28145E-11	
13581.333333	3.87261E-11	13581.333333	2.62434E-11	
13584	3.80095E-11	13584	2.96205E-11	
13586.666667	3.52723E-11	13586.666667	3.49293E-11	
13589.333333	2.46994E-11	13589.333333	3.79491E-11	
13592	4.23527E-11	13592	2.5761E-11	
13594.666667	2.55941E-11	13594.666667	2.09262E-11	
13597.333333	4.1913E-11	13597.333333	2.08277E-11	
13600	2.70387E-11	13600	2.71304E-11	
13602.666667	3.56395E-11	13602.666667	2.7324E-11	
13605.333333	3.18179E-11	13605.333333	1.00612E-11	
13608	3.96012E-11	13608	2.89694E-11	
13610.666667	4.27508E-11	13610.666667	3.12222E-11	
13613.333333	4.30121E-11	13613.333333	1.69829E-11	
13616	3.24357E-11	13616	3.34249E-11	
13618.666667	5.34511E-11	13618.666667	1.82813E-11	
13621.333333	3.21417E-11	13621.333333	3.04982E-11	
13624	5.28763E-11	13624	3.07664E-11	
13626.666667	3.38125E-11	13626.666667	3.41546E-11	
13629.333333	6.21526E-11	13629.333333	2.14585E-11	
13632	3.64469E-11	13632	2.13424E-11	
13634.666667	6.44131E-11	13634.666667	2.63931E-11	
13637.333333	3.09378E-11	13637.333333	2.74804E-11	
13640	6.97577E-11	13640	3.16779E-11	
13642.666667	4.0398E-11	13642.666667	5.40735E-11	
13645.333333	4.0783E-11	13645.333333	3.62913E-11	
13648	1.38506E-11	13648	4.80512E-11	
13650.666667	5.3102E-11	13650.666667	2.59568E-11	
13653.333333	1.41555E-11	13653.333333	2.88609E-11	
13656	4.99664E-11	13656	2.43729E-11	
13658.666667	9.5377E-12	13658.666667	1.65794E-11	
13661.333333	5.65495E-11	13661.333333	2.37887E-11	
13664	1.93322E-11	13664	9.02365E-12	
13666.666667	5.69848E-11	13666.666667	3.61478E-11	
13669.333333	4.29168E-11	13669.333333	1.96908E-11	
13672	8.12965E-11	13672	3.04703E-11	
13674.666667	4.11656E-11	13674.666667	3.46757E-11	
13677.333333	6.40622E-11	13677.333333	3.27525E-11	
13680	3.31979E-11	13680	2.96414E-11	
13682.666667	6.09836E-11	13682.666667	2.99254E-11	
13685.333333	2.96845E-11	13685.333333	3.18131E-11	
13688	5.66576E-11	13688	3.81063E-11	
13690.666667	3.49031E-11	13690.666667	1.96635E-11	
13693.333333	5.66301E-11	13693.333333	2.11605E-11	
13696	2.5417E-11	13696	1.76158E-11	
13698.666667	4.02062E-11	13698.666667	3.86556E-11	
13701.333333	2.72043E-11	13701.333333	3.09251E-11	
13704	4.97352E-11	13704	3.42048E-11	
13706.666667	2.56437E-11	13706.666667	2.6987E-11	
13709.333333	4.68811E-11	13709.333333	2.7496E-11	
13712	2.19415E-11	13712	2.00962E-11	
13714.666667	4.66491E-11	13714.666667	2.14362E-11	
13717.333333	2.05617E-11	13717.333333	1.94078E-11	
13720	5.24356E-11	13720	2.36475E-11	
13722.666667	1.79278E-11	13722.666667	1.54518E-11	
13725.333333	7.45351E-11	13725.333333	2.5073E-11	
13728	2.34358E-11	13728	1.687E-11	
13730.666667	6.79499E-11	13730.666667	2.91916E-11	
13733.333333	2.56256E-11	13733.333333	1.73169E-11	
13736	6.07316E-11	13736	3.57231E-11	
13738.666667	2.60776E-11	13738.666667	2.80108E-11	
13741.333333	6.59375E-11	13741.333333	3.5263E-11	
13744	2.25525E-11	13744	2.31246E-11	
13746.666667	5.94872E-11	13746.666667	4.16074E-11	
13749.333333	3.61479E-11	13749.333333	2.64014E-11	
13752	4.73693E-11	13752	3.77288E-11	
13754.666667	2.79485E-11	13754.666667	1.86018E-11	
13757.333333	2.71549E-11	13757.333333	2.29089E-11	
13760	2.69788E-11	13760	1.70261E-11	
13762.666667	3.69453E-11	13762.666667	2.29001E-11	
13765.333333	1.92436E-11	13765.333333	2.10181E-11	
13768	4.69528E-11	13768	2.44529E-11	
13770.666667	2.51778E-11	13770.666667	1.73104E-11	
13773.333333	4.02442E-11	13773.333333	2.45927E-11	
13776	2.14731E-11	13776	1.74189E-11	
13778.666667	4.03983E-11	13778.666667	3.17702E-11	
13781.333333	2.96064E-11	13781.333333	2.2376E-11	
13784	4.18019E-11	13784	2.07746E-11	
13786.666667	3.09155E-11	13786.666667	1.77824E-11	
13789.333333	3.96767E-11	13789.333333	2.31692E-11	
13792	3.28419E-11	13792	2.25304E-11	
13794.666667	5.93758E-11	13794.666667	2.45614E-11	
13797.333333	3.9741E-11	13797.333333	2.4695E-11	
13800	5.62281E-11	13800	4.0501E-11	
13802.666667	3.90501E-11	13802.666667	2.53311E-11	
13805.333333	5.50485E-11	13805.333333	3.911E-11	
13808	3.15242E-11	13808	1.47611E-11	
13810.666667	3.49188E-11	13810.666667	2.46947E-11	
13813.333333	3.55708E-11	13813.333333	2.02E-11	
13816	3.96769E-11	13816	3.39505E-11	
13818.666667	2.67468E-11	13818.666667	2.23185E-11	
13821.333333	3.52508E-11	13821.333333	2.94749E-11	
13824	3.69487E-11	13824	2.05456E-11	
13826.666667	3.87738E-11	13826.666667	3.01112E-11	
13829.333333	3.28256E-11	13829.333333	2.39897E-11	
13832	4.16845E-11	13832	2.74531E-11	
13834.666667	3.14426E-11	13834.666667	2.22022E-11	
13837.333333	4.85367E-11	13837.333333	2.51028E-11	
13840	2.83875E-11	13840	1.45233E-11	
13842.666667	5.10177E-11	13842.666667	2.75221E-11	
13845.333333	4.06774E-11	13845.333333	2.2485E-11	
13848	4.53354E-11	13848	3.1126E-11	
13850.666667	4.73287E-11	13850.666667	1.44674E-11	
13853.333333	4.64678E-11	13853.333333	3.79735E-11	
13856	4.45542E-11	13856	2.20187E-11	
13858.666667	3.88356E-11	13858.666667	4.75151E-11	
13861.333333	5.01251E-11	13861.333333	2.49655E-11	
13864	3.23241E-11	13864	3.71198E-11	
13866.666667	2.68443E-11	13866.666667	1.26811E-11	
13869.333333	3.63708E-11	13869.333333	2.69358E-11	
13872	3.6289E-11	13872	1.95015E-11	
13874.666667	3.31475E-11	13874.666667	3.20872E-11	
13877.333333	2.92559E-11	13877.333333	1.56453E-11	
13880	3.66437E-11	13880	3.19619E-11	
13882.666667	3.76028E-11	13882.666667	2.28583E-11	
13885.333333	3.72865E-11	13885.333333	2.40502E-11	
13888	3.69864E-11	13888	1.31761E-11	
13890.666667	3.47604E-11	13890.666667	3.33036E-11	
13893.333333	4.57164E-11	13893.333333	2.1986E-11	
13896	3.38171E-11	13896	2.33639E-11	
13898.666667	4.90027E-11	13898.666667	2.37316E-11	
13901.333333	3.31487E-11	13901.333333	2.82192E-11	
13904	4.81225E-11	13904	2.36285E-11	
13906.666667	4.1152E-11	13906.666667	3.08407E-11	
13909.333333	4.1391E-11	13909.333333	2.07733E-11	
13912	3.89112E-11	13912	2.75154E-11	
13914.666667	4.40621E-11	13914.666667	1.89232E-11	
13917.333333	3.07315E-11	13917.333333	2.5634E-11	
13920	3.7432E-11	13920	2.09338E-11	
13922.666667	3.27109E-11	13922.666667	2.59499E-11	
13925.333333	4.47386E-11	13925.333333	2.62195E-11	
13928	3.82482E-11	13928	2.49725E-11	
13930.666667	3.12437E-11	13930.666667	2.15987E-11	
13933.333333	3.57266E-11	13933.333333	2.92511E-11	
13936	5.09951E-11	13936	2.55531E-11	
13938.666667	3.71161E-11	13938.666667	2.78549E-11	
13941.333333	3.73578E-11	13941.333333	1.41248E-11	
13944	3.6077E-11	13944	1.80126E-11	
13946.666667	4.67078E-11	13946.666667	1.68838E-11	
13949.333333	4.19821E-11	13949.333333	3.35194E-11	
13952	3.90699E-11	13952	2.37486E-11	
13954.666667	4.02661E-11	13954.666667	2.93097E-11	
13957.333333	4.57375E-11	13957.333333	2.41042E-11	
13960	4.41534E-11	13960	2.75677E-11	
13962.666667	3.39456E-11	13962.666667	3.39028E-11	
13965.333333	2.90931E-11	13965.333333	2.01736E-11	
13968	3.58917E-11	13968	2.0184E-11	
13970.666667	3.79729E-11	13970.666667	2.5322E-11	
13973.333333	3.78957E-11	13973.333333	2.87794E-11	
13976	2.87619E-11	13976	2.13044E-11	
13978.666667	4.7092E-11	13978.666667	3.48103E-11	
13981.333333	3.86242E-11	13981.333333	1.8675E-11	
13984	4.02564E-11	13984	2.44522E-11	
13986.666667	2.27133E-11	13986.666667	1.44299E-11	
13989.333333	4.50818E-11	13989.333333	2.57772E-11	
13992	2.49461E-11	13992	2.08554E-11	
13994.666667	4.26481E-11	13994.666667	2.51332E-11	
13997.333333	3.37724E-11	13997.333333	2.14217E-11	
14000	4.16903E-11	14000	2.65038E-11	
14002.666667	3.40478E-11	14002.666667	2.33638E-11	
14005.333333	4.51082E-11	14005.333333	2.8967E-11	
14008	3.52006E-11	14008	2.49205E-11	
14010.666667	4.54272E-11	14010.666667	3.49306E-11	
14013.333333	3.25961E-11	14013.333333	2.23511E-11	
14016	3.49719E-11	14016	3.02289E-11	
14018.666667	3.71925E-11	14018.666667	2.65005E-11	
14021.333333	3.34405E-11	14021.333333	2.91381E-11	
14024	3.08907E-11	14024	1.8391E-11	
14026.666667	3.17183E-11	14026.666667	2.45696E-11	
14029.333333	3.47657E-11	14029.333333	2.12876E-11	
14032	4.15682E-11	14032	2.64591E-11	
14034.666667	3.04538E-11	14034.666667	1.77121E-11	
14037.333333	3.09479E-11	14037.333333	2.19193E-11	
14040	3.27461E-11	14040	1.70228E-11	
14042.666667	3.42767E-11	14042.666667	2.55021E-11	
14045.333333	3.51479E-11	14045.333333	1.94296E-11	
14048	4.54798E-11	14048	2.27747E-11	
14050.666667	4.10825E-11	14050.666667	2.32864E-11	
14053.333333	4.72593E-11	14053.333333	2.32997E-11	
14056	3.43486E-11	14056	2.74523E-11	
14058.666667	4.29369E-11	14058.666667	2.81561E-11	
14061.333333	4.41545E-11	14061.333333	2.97349E-11	
14064	4.36812E-11	14064	2.58505E-11	
14066.666667	4.24297E-11	14066.666667	2.49987E-11	
14069.333333	3.3906E-11	14069.333333	2.45581E-11	
14072	4.32838E-11	14072	2.8784E-11	
14074.666667	3.84402E-11	14074.666667	3.53689E-11	
14077.333333	5.10804E-11	14077.333333	2.73591E-11	
14080	2.95215E-11	14080	2.70552E-11	
14082.666667	3.70101E-11	14082.666667	2.12789E-11	
14085.333333	3.55671E-11	14085.333333	2.59714E-11	
14088	3.5973E-11	14088	2.48028E-11	
14090.666667	3.68217E-11	14090.666667	2.79689E-11	
14093.333333	4.26036E-11	14093.333333	2.26669E-11	
14096	3.91195E-11	14096	2.78933E-11	
14098.666667	4.03949E-11	14098.666667	2.16234E-11	
14101.333333	2.96299E-11	14101.333333	2.21694E-11	
14104	3.81224E-11	14104	1.62434E-11	
14106.666667	3.3103E-11	14106.666667	2.30872E-11	
14109.333333	4.7576E-11	14109.333333	2.34854E-11	
14112	4.07285E-11	14112	3.00849E-11	
14114.666667	3.85878E-11	14114.666667	2.24405E-11	
14117.333333	3.6584E-11	14117.333333	2.921E-11	
14120	3.94115E-11	14120	2.12762E-11	
14122.666667	3.53478E-11	14122.666667	2.64881E-11	
14125.333333	3.95335E-11	14125.333333	2.51132E-11	
14128	3.4499E-11	14128	2.28911E-11	
14130.666667	4.0897E-11	14130.666667	2.57522E-11	
14133.333333	3.24088E-11	14133.333333	2.34933E-11	
14136	3.49242E-11	14136	3.17749E-11	
14138.666667	3.5332E-11	14138.666667	2.29731E-11	
14141.333333	4.65815E-11	14141.333333	2.24914E-11	
14144	3.43549E-11	14144	2.46726E-11	
14146.666667	3.80046E-11	14146.666667	2.17151E-11	
14149.333333	2.92872E-11	14149.333333	2.48281E-11	
14152	4.03959E-11	14152	2.12304E-11	
14154.666667	3.5422E-11	14154.666667	2.09953E-11	
14157.333333	3.77552E-11	14157.333333	2.26693E-11	
14160	3.81109E-11	14160	2.68553E-11	
14162.666667	4.4045E-11	14162.666667	2.84142E-11	
14165.333333	3.85303E-11	14165.333333	2.70805E-11	
14168	3.96041E-11	14168	2.4661E-11	
14170.666667	3.31524E-11	14170.666667	2.23075E-11	
14173.333333	3.82556E-11	14173.333333	2.6782E-11	
14176	3.87369E-11	14176	2.51671E-11	
14178.666667	4.25313E-11	14178.666667	3.08779E-11	
14181.333333	3.3739E-11	14181.333333	2.64936E-11	
14184	4.03277E-11	14184	2.67231E-11	
14186.666667	3.94722E-11	14186.666667	2.25675E-11	
14189.333333	4.18202E-11	14189.333333	2.89792E-11	
14192	3.85453E-11	14192	2.55297E-11	
14194.666667	4.06101E-11	14194.666667	2.59302E-11	
14197.333333	3.37075E-11	14197.333333	2.20223E-11	
14200	3.65931E-11	14200	2.16315E-11	
14202.666667	3.24387E-11	14202.666667	2.31974E-11	
14205.333333	3.68653E-11	14205.333333	2.50737E-11	
14208	3.55234E-11	14208	2.25731E-11	
14210.666667	3.61613E-11	14210.666667	2.22464E-11	
14213.333333	3.2936E-11	14213.333333	2.26581E-11	
14216	3.38836E-11	14216	1.98682E-11	
14218.666667	3.10959E-11	14218.666667	2.05401E-11	
14221.333333	3.98085E-11	14221.333333	2.42284E-11	
14224	3.98663E-11	14224	2.35962E-11	
14226.666667	4.19676E-11	14226.666667	2.43824E-11	
14229.333333	3.66381E-11	14229.333333	2.61871E-11	
14232	4.69263E-11	14232	2.38877E-11	
14234.666667	3.75641E-11	14234.666667	2.13335E-11	
14237.333333	3.95003E-11	14237.333333	2.05011E-11	
14240	3.81749E-11	14240	2.64458E-11	
14242.666667	3.55345E-11	14242.666667	2.24712E-11	
14245.333333	3.36001E-11	14245.333333	2.65927E-11	
14248	4.0883E-11	14248	2.29174E-11	
14250.666667	3.26561E-11	14250.666667	2.17419E-11	
14253.333333	3.88562E-11	14253.333333	2.14365E-11	
14256	3.333E-11	14256	2.48087E-11	
14258.666667	4.04356E-11	14258.666667	2.40599E-11	
14261.333333	3.45976E-11	14261.333333	2.68078E-11	
14264	3.55958E-11	14264	2.23734E-11	
14266.666667	3.57767E-11	14266.666667	2.35549E-11	
14269.333333	3.99405E-11	14269.333333	2.71503E-11	
14272	3.76931E-11	14272	2.43931E-11	
14274.666667	4.40881E-11	14274.666667	2.19728E-11	
14277.333333	3.73036E-11	14277.333333	2.70083E-11	
14280	3.86744E-11	14280	2.49357E-11	
14282.666667	3.35863E-11	14282.666667	2.40278E-11	
14285.333333	4.42871E-11	14285.333333	2.55086E-11	
14288	3.5462E-11	14288	2.45746E-11	
14290.666667	4.12626E-11	14290.666667	2.44492E-11	
14293.333333	3.70129E-11	14293.333333	2.46274E-11	
14296	3.9236E-11	14296	2.29262E-11	
14298.666667	3.64858E-11	14298.666667	2.53883E-11	
14301.333333	3.97471E-11	14301.333333	2.40837E-11	
14304	3.66708E-11	14304	2.4039E-11	
14306.666667	4.59656E-11	14306.666667	2.60778E-11	
14309.333333	3.78101E-11	14309.333333	2.70559E-11	
14312	3.82207E-11	14312	2.3306E-11	
14314.666667	3.31286E-11	14314.666667	2.53086E-11	
14317.333333	3.36808E-11	14317.333333	2.31938E-11	
14320	3.61221E-11	14320	2.62059E-11	
14322.666667	3.36484E-11	14322.666667	2.66911E-11	
14325.333333	3.41112E-11	14325.333333	2.21253E-11	
14328	3.71498E-11	14328	2.15218E-11	
14330.666667	3.65879E-11	14330.666667	2.34308E-11	
14333.333333	4.07411E-11	14333.333333	2.53274E-11	
14336	3.34438E-11	14336	2.32096E-11	
14338.666667	4.12836E-11	14338.666667	2.45869E-11	
14341.333333	3.70396E-11	14341.333333	1.95834E-11	
14344	3.83573E-11	14344	2.34369E-11	
14346.666667	3.24363E-11	14346.666667	2.1512E-11	
14349.333333	3.94803E-11	14349.333333	2.49379E-11	
14352	3.50862E-11	14352	2.37913E-11	
14354.666667	4.33738E-11	14354.666667	2.42772E-11	
14357.333333	2.99043E-11	14357.333333	2.23695E-11	
14360	3.99931E-11	14360	2.31303E-11	
14362.666667	3.41919E-11	14362.666667	2.5149E-11	
14365.333333	3.85926E-11	14365.333333	2.63243E-11	
14368	2.90436E-11	14368	2.63706E-11	
14370.666667	3.50845E-11	14370.666667	2.46989E-11	
14373.333333	3.49399E-11	14373.333333	2.15954E-11	
14376	3.93115E-11	14376	2.60519E-11	
14378.666667	3.42884E-11	14378.666667	2.37138E-11	
14381.333333	3.78683E-11	14381.333333	2.28014E-11	
14384	3.8124E-11	14384	1.95646E-11	
14386.666667	3.26149E-11	14386.666667	2.0939E-11	
14389.333333	4.16697E-11	14389.333333	2.47673E-11	
14392	3.90613E-11	14392	2.37864E-11	
14394.666667	4.19317E-11	14394.666667	2.42188E-11	
14397.333333	3.43174E-11	14397.333333	2.74934E-11	
14400	4.14268E-11	14400	2.44205E-11	
14402.666667	3.44934E-11	14402.666667	2.22416E-11	
14405.333333	3.39413E-11	14405.333333	2.62181E-11	
14408	3.50239E-11	14408	2.52268E-11	
14410.666667	3.92793E-11	14410.666667	2.22843E-11	
14413.333333	3.7252E-11	14413.333333	2.3968E-11	
14416	4.00256E-11	14416	2.37009E-11	
14418.666667	3.6282E-11	14418.666667	2.28531E-11	
14421.333333	4.03029E-11	14421.333333	2.03901E-11	
14424	3.82712E-11	14424	2.46903E-11	
14426.666667	3.83124E-11	14426.666667	2.22357E-11	
14429.333333	3.5965E-11	14429.333333	2.33378E-11	
14432	3.94851E-11	14432	2.15844E-11	
14434.666667	3.65993E-11	14434.666667	2.27707E-11	
14437.333333	4.01726E-11	14437.333333	2.34023E-11	
14440	3.68013E-11	14440	2.25639E-11	
14442.666667	3.70856E-11	14442.666667	2.32451E-11	
14445.333333	3.87604E-11	14445.333333	2.20127E-11	
14448	3.95353E-11	14448	2.31384E-11	
14450.666667	3.728E-11	14450.666667	2.37084E-11	
14453.333333	4.01313E-11	14453.333333	2.37515E-11	
14456	3.2096E-11	14456	2.2365E-11	
14458.666667	3.7113E-11	14458.666667	2.37223E-11	
14461.333333	3.52508E-11	14461.333333	2.35987E-11	
14464	3.49093E-11	14464	2.39839E-11	
14466.666667	3.5381E-11	14466.666667	2.31164E-11	
14469.333333	3.88641E-11	14469.333333	2.34716E-11	
14472	3.75158E-11	14472	2.34175E-11	
14474.666667	3.99086E-11	14474.666667	2.4522E-11	
14477.333333	3.52313E-11	14477.333333	2.42376E-11	
14480	3.62562E-11	14480	2.22895E-11	
14482.666667	3.83433E-11	14482.666667	2.1653E-11	
14485.333333	3.63725E-11	14485.333333	2.44369E-11	
14488	3.62104E-11	14488	2.24239E-11	
14490.666667	3.79531E-11	14490.666667	2.36343E-11	
14493.333333	3.67959E-11	14493.333333	2.47098E-11	
14496	3.95317E-11	14496	2.63825E-11	
14498.666667	3.65331E-11	14498.666667	2.3848E-11	
14501.333333	3.86915E-11	14501.333333	2.60362E-11	
14504	3.62987E-11	14504	2.53023E-11	
14506.666667	3.95907E-11	14506.666667	2.49882E-11	
14509.333333	3.42765E-11	14509.333333	2.39727E-11	
14512	3.65944E-11	14512	2.30184E-11	
14514.666667	3.37905E-11	14514.666667	2.31795E-11	
14517.333333	3.86746E-11	14517.333333	2.40388E-11	
14520	3.61466E-11	14520	2.47885E-11	
14522.666667	3.716E-11	14522.666667	2.44588E-11	
14525.333333	3.55344E-11	14525.333333	2.41731E-11	
14528	3.77811E-11	14528	2.34388E-11	
14530.666667	3.57989E-11	14530.666667	2.17239E-11	
14533.333333	3.82538E-11	14533.333333	2.26358E-11	
14536	3.34832E-11	14536	2.25244E-11	
14538.666667	3.57393E-11	14538.666667	2.22E-11	
14541.333333	3.4799E-11	14541.333333	2.37056E-11	
14544	3.90999E-11	14544	2.47097E-11	
14546.666667	3.59643E-11	14546.666667	2.36763E-11	
14549.333333	3.80757E-11	14549.333333	2.27075E-11	
14552	3.379E-11	14552	2.24662E-11	
14554.666667	4.23149E-11	14554.666667	2.47133E-11	
